transaction_id,customer_id,product_name,product_category,quantity,price,transaction_date,store_location,payment_method,discount_applied
c20db4a6-b93b-4542-875b-1635273f05ee,acbd3d99-c92b-4570-8048-b6737a723cd1,Sony Soundbar,Audio Equipment,1.0,108.63,2021-12-21,"Los Angeles, CA",Credit Card,10.0
44d69697-d5bd-4872-bfb6-1ef7b832333f,75e13860-6ff8-4563-912c-f78d83d1c1ba,Asus ZenBook,Laptops,1.0,999.07,2022-12-05,"New York, NY",Credit Card,0.0
0910f504-f88c-4ad8-b3e9-199ba9917307,8069d7c5-d6dd-41d6-94bc-2ad569ecca24,Samsung Galaxy S22,Smartphones,3.0,1251.51,2024-05-04,Online,Credit Card,0.0
4bec1d6e-7d4c-4270-97e8-1097ebd5b46c,5502e40f-4c4d-48a2-9659-c8473b4c6184,,Home Decor,1.0,50.65,2022-11-24,"San Francisco, CA",Apple Pay,0.0
4e1befe5-7562-4934-9514-3aac530a464c,8d5e0481-91d5-4129-9d23-3207054d9dba,Curtains,Home Decor,1.0,98.34,2022-09-28,"San Francisco, CA",Credit Card,0.0
fd0c0530-d864-4757-9c4d-2b8bee550763,d2d486b9-432f-41da-a063-8a25f376c224,Xbox Series X,Gaming Consoles,1.0,364.31,2022-07-01,"Houston, TX",Debit Card,10.0
0a482ce9-eea7-4596-b2e2-32b4743d5d61,616dbb11-9e70-4716-a33e-7c81d00ce9cc,Audio-Technica Turntable,Audio Equipment,1.0,459.43,2024-02-06,Online,Debit Card,0.0
c7d00623-234e-40c6-b187-157d0e448b84,b510e6f2-036d-4883-bd46-9d9f3a9d00e8,External Hard Drive,Computer Accessories,1.0,87.13,2024-03-10,"Seattle, WA",PayPal,0.0
dfffdcc9-b653-47d7-b446-6effe079f254,e2145dd1-eb70-4688-ac07-a2bcce41cdd0,Logitech Mouse,Computer Accessories,1.0,92.01,2024-12-14,"Denver, CO",Credit Card,20.0
190d577f-b7da-40aa-8e06-63ad0620009f,b88cffa4-490e-4493-a475-eb0938b1f6df,Food Processor,Small Kitchen Appliances,2.0,111.96,2022-09-01,Online,Credit Card,0.0
8a0fecc8-e202-4672-a05d-ffc10985539a,9c2a6cf5-35c1-4440-b15d-425a5eb3d569,Xbox Series X,Gaming Consoles,1.0,224.09,2021-07-24,Online,Credit Card,25.0
ce9c65ac-c483-4b70-af9d-6a617d6e08ae,1bd9a75c-25c7-436a-9662-8704128fa226,Audio-Technica Turntable,Audio Equipment,1.0,220.73,2022-11-03,"Chicago, IL",Credit Card,0.0
6b8f03d1-f051-4edd-85b0-ae2bf737cf32,21a762d0-5f85-4ba8-9bff-a021a4d1c599,Refrigerator,Kitchen Appliances,1.0,698.39,2023-09-25,"Denver, CO",Credit Card,0.0
3fe2f0f8-1162-4765-844d-53acf2b827ec,ceb6cdee-089e-4bba-9274-f407928cb2c0,Office Desk,Furniture,1.0,906.04,2024-11-22,Online,Credit Card,20.0
ed88aaa7-b0c6-4a85-99b4-b9c780b111b1,861c66ad-3aec-4dac-9ffb-cf19c89067c6,Office Desk,Furniture,2.0,1224.12,2021-08-15,Online,Credit Card,0.0
a478ff9c-81bc-4d08-b5f0-d676fcd54d5c,2dd2b057-ca3a-4ad4-8fcf-956d2eda82ba,Throw Pillows,Home Decor,1.0,173.31,2022-01-18,Online,Apple Pay,0.0
5978e35b-aca2-4089-ac1c-ef9a5d83a98c,ba92cdc0-5484-4931-b4bb-933b68716171,Ring Doorbell,Smart Home Devices,1.0,149.19,2023-09-18,Online,PayPal,0.0
fb52c276-9e0c-4506-aedc-57a74fa5b97c,32a6feeb-ac77-4fde-8a21-70869c6815e2,Range Hood,Kitchen Appliances,1.0,,2024-12-14,"Chicago, IL",Apple Pay,0.0
707bfc40-0fc6-4483-b274-277a40cb1bff,4b7c9b4f-abd7-41d1-818d-be1cda7314b3,OnePlus 10,Smartphones,1.0,1049.34,2021-09-22,"Houston, TX",Apple Pay,0.0
dc9f9c0b-139a-4483-905e-27340fc1ab1a,cc2c460a-956e-482d-8e1d-e858cd78548e,Steam Deck,Gaming Consoles,2.0,458.23,2023-12-02,"Miami, FL",Debit Card,0.0
b905575b-64ae-40b7-b67c-74fee305b748,8585dea6-a061-4fd3-b32d-a9c5d89d7c93,Area Rug,Home Decor,1.0,303.58,2023-11-01,Online,PayPal,0.0
ecd59dac-97c4-42cb-8fe1-c9dc09157361,eb9ecc62-bd9c-4f35-a264-7d908c151282,iPhone 13,Smartphones,2.0,905.98,2024-12-27,"Atlanta, GA",Credit Card,0.0
fe837c54-3269-4c8c-891d-dbb1aec6a5ed,f909770c-3a70-400a-be71-440010cb336f,iPhone 13,Smartphones,2.0,880.92,2024-10-22,Online,Credit Card,0.0
182d1fb3-01c4-438f-b9ac-7f9c338d462b,95b2c683-ee7e-4639-b8a6-4aa4c8af8878,Smart Thermostat,Smart Home Devices,1.0,149.85,2021-11-26,Online,Gift Card,25.0
fc85665a-e57d-4d34-a715-b0606779ebdf,917e5878-d896-4f4f-aac0-9a3e62767401,Air Fryer,Small Kitchen Appliances,1.0,135.16,2024-12-28,Online,Debit Card,0.0
f8161439-c82c-4c00-a2a3-3c3a0c27fbcc,293c281b-02d1-4a4d-92e4-16fe1717b589,Wall Art,Home Decor,2.0,26.21,2022-08-10,Online,Credit Card,0.0
a04802d3-f6c5-43a4-a677-4a698af3fcf3,a6eeef85-a2a9-4d85-8735-cb75a1b45c3f,Toaster,Small Kitchen Appliances,1.0,109.13,2023-02-12,"San Francisco, CA",Cash,0.0
b5e514d7-d7ea-4cf8-924c-2a24599514a9,3dd1d727-260b-4bf0-a869-031f61f92097,Google Pixel 6,Smartphones,1.0,818.01,2022-01-25,Online,Credit Card,25.0
fe6cdb26-939d-4c06-a34d-30f8959e341d,80733a83-fe00-4afd-bb0e-4d3d4a971ae6,Xiaomi Mi 12,Smartphones,1.0,440.99,2024-10-02,Online,Credit Card,0.0
5e507713-d70c-40e8-bb88-c1d048f18e5d,c214ec75-3eed-45e7-888a-b4d749ec582e,Microwave Oven,Kitchen Appliances,1.0,209.59,2025-02-18,Online,Credit Card,0.0
bf73be39-f806-4922-8fd9-e26fce2edd1e,e8bbbdf8-3c0f-4da9-91e4-2f954d6fe936,Office Desk,Furniture,1.0,1866.6,2024-07-02,Online,Credit Card,0.0
19c32ab8-53b2-49dd-96ff-7f2dae7d440d,d23b4352-a84f-4045-9fde-8f24515dfbd3,Google Nest,Smart Home Devices,1.0,307.3,2025-01-23,Online,PayPal,0.0
824edcfd-f8bf-4c04-82b9-1c96bf988864,40fa86a6-4d94-4cc1-845a-e89e66474fde,Microwave Oven,Kitchen Appliances,2.0,167.16,2024-06-10,Online,Apple Pay,0.0
2524ef38-d786-45cf-8e28-bcd08bc91497,2809f9c3-6c18-4d27-b0cc-8bffabd0155e,Table Lamp,Home Decor,1.0,121.87,2023-06-17,"New York, NY",Apple Pay,0.0
ce8dfb42-f51b-48a0-a8c1-678541eaa138,20ca31de-06d9-480d-9eba-4909445c8239,Electric Range,Kitchen Appliances,1.0,907.41,2024-11-28,Online,Credit Card,0.0
9df43445-52e9-4a1a-813a-a727c5ced96a,939948aa-c80d-4913-bc24-c78132c8cbe5,iPhone 13,Smartphones,2.0,677.28,2022-04-11,"San Francisco, CA",PayPal,0.0
596206e1-ad31-4c63-8268-d7089723f80a,08f109cf-8fb2-45b7-816e-cf0ec79d1786,Bose Headphones,Audio Equipment,1.0,358.06,2023-12-15,Online,PayPal,25.0
9e592a08-c1d9-46f6-be47-be450c04115d,d65d579a-18a3-4039-b586-33ad3d03431c,Asus ZenBook,Laptops,1.0,1680.05,2023-10-05,Online,Debit Card,20.0
fd4e6d21-f107-475c-821e-7008e7c11472,4990193e-6429-4479-bf56-8489dcba9deb,,Home Decor,1.0,170.84,2024-05-11,"Miami, FL",Google Pay,0.0
d3497671-a498-4be2-8f96-f26450b32f64,3d15c5a3-ba78-46d4-8beb-3b8cf4b1c43c,Amazon Fire HD,Tablets,2.0,626.0,2023-01-04,Online,Apple Pay,0.0
b938f196-a1c7-4227-bfee-cf3b400f76ff,643bebc3-46b4-4512-b4c4-404abe5fff04,Dining Table,Furniture,1.0,1071.64,2021-10-27,"San Francisco, CA",Credit Card,0.0
9813ae61-a2e4-4484-a8c7-dfdbb33de129,2c5faed6-fee4-49da-9c6c-996a9b99f68c,Blender,Small Kitchen Appliances,1.0,128.85,2024-03-31,Online,Apple Pay,0.0
ab2e0ec7-2490-4dce-a54a-7c4f08123c5c,fdfdb134-72de-45aa-a3c8-ea9f0108c3dd,TCL Roku TV,TVs,2.0,3220.49,2022-12-10,Online,Gift Card,0.0
24b15dd7-ffe0-4293-885d-e5981aa8927f,153a2561-5de1-4d9d-a820-78e5a84ddecb,Ring Doorbell,Smart Home Devices,2.0,283.16,2024-05-09,,PayPal,30.0
78f7d908-65c5-4913-91f0-9b310b01933f,bf805ddd-e1c3-4de4-a716-f20d07b03217,Dell XPS 15,Laptops,1.0,1553.37,2023-06-03,"Denver, CO",Debit Card,0.0
c76927d7-edfb-4fac-9553-c067e049598e,c13e0cb0-7ebd-457e-b86f-67311a2cd55c,Wall Art,Home Decor,1.0,51.51,2024-12-12,"Atlanta, GA",PayPal,20.0
cc3e2f00-9046-4496-9a73-119cb7cc4a4a,79177170-a532-4925-9860-078e6ec7ff5b,Dining Table,Furniture,1.0,1374.59,2021-05-17,Online,PayPal,0.0
5a3a082a-3e44-4302-a1b8-f53f3222e768,4319837a-5744-40d0-9439-0f4d0cf8d027,Audio-Technica Turntable,Audio Equipment,1.0,119.35,2022-02-16,"Atlanta, GA",Credit Card,0.0
7340c232-7b38-4f6d-89c0-9f37ac3f7b3f,f5988327-4d82-4ed4-9c18-6f74f97e65ec,MacBook Pro,Laptops,1.0,1011.53,2024-11-17,"New York, NY",Credit Card,20.0
1fad4541-0169-4a92-a18d-f8e1d755c2e7,d70a1650-b149-44ac-938e-eba812a4998b,Office Desk,Furniture,1.0,347.93,2024-08-23,"Denver, CO",Credit Card,0.0
d89812f6-c0da-446b-8850-6a467d04387d,ffc456c6-40f3-447e-b67c-57749c6883b3,Bookshelf,Furniture,1.0,1853.06,2023-08-07,Online,Credit Card,0.0
9ab3428d-6b11-4158-bdfc-91d94db26307,5f92eead-8dd3-4b7f-a64f-1c5325616853,Xbox Series X,Gaming Consoles,1.0,525.55,2024-12-05,"Houston, TX",Debit Card,0.0
056207a8-3b94-4ebe-94c5-a071bea39b6e,fbd3ca3c-2f9f-4d82-97ab-b6b737d8ba08,Google Pixel 6,Smartphones,1.0,693.06,2024-12-13,"Seattle, WA",Apple Pay,0.0
2d8b1d89-02e4-4168-97f2-5a7d70aa9d80,b78c5dc9-0230-4550-9327-8c4303003c28,Asus ZenBook,Laptops,1.0,2231.47,2021-12-12,"Seattle, WA",Credit Card,0.0
9ba2c0d3-00e6-4062-b2b0-287296f85b87,424ebf51-8a44-499d-86b7-f99b37cdc3be,Area Rug,Home Decor,1.0,28.85,2023-12-14,"Atlanta, GA",Credit Card,30.0
53eac275-d76f-4ef3-a964-08e56d66fd35,569dee0e-cf23-45e7-88a7-806eb2207d70,Google Nest,Smart Home Devices,1.0,1064.2566125956814,2021-11-28,"Los Angeles, CA",Apple Pay,5.0
2f8cd192-10e7-427a-91de-0a5a5f99f268,baa3d5e3-1cc2-4f2d-b21e-9a13df40ca9e,Logitech Mouse,Computer Accessories,1.0,66.28,2023-06-13,"Atlanta, GA",Credit Card,0.0
631d26d8-311a-457a-8a5c-a77cbde6d4a6,929964ae-679b-4e6d-83a9-42f52fc4dfe3,Microwave Oven,Kitchen Appliances,1.0,162.48,2024-08-06,"San Francisco, CA",Credit Card,0.0
96209d29-52b3-437c-889d-cfaba9b54f28,6052ff68-93dc-49c7-bdde-1c67a3ae7a86,Bed Frame,Furniture,1.0,1038.89,2024-12-07,"Seattle, WA",PayPal,15.0
6ca72fdd-d3ee-433f-8cc3-3da1a3950fa3,697d5833-3650-45ef-91fe-8011a6c458c9,Oculus Quest,Gaming Consoles,1.0,320.97,2025-02-24,"Los Angeles, CA",Credit Card,0.0
8b936f1a-01fd-427a-a292-08dfbb8e114c,9300a7ec-6dfb-4d32-b991-875e7a5e19f3,,Kitchen Appliances,1.0,679.84,2024-02-22,Online,Credit Card,10.0
4c96a3b3-6d3b-4d97-b06b-e1a507c6fe7d,63a7a8ea-0ad8-441a-b77d-16b40fb83191,Curtains,Home Decor,1.0,161.15,2022-11-18,Online,Debit Card,0.0
348853ba-fc37-49f0-9dc1-1f23201ce1c2,39a7ca1b-18ed-410c-9ecf-f9364d857b29,Electric Range,Kitchen Appliances,1.0,435.94,2024-02-23,Online,Debit Card,0.0
334593dd-8b76-4832-8605-6656891912a1,b510e6f2-036d-4883-bd46-9d9f3a9d00e8,Nintendo Switch,Gaming Consoles,1.0,229.28,2024-09-25,"Miami, FL",Apple Pay,0.0
25464b2f-f103-4985-a01d-f521c8a52005,828eb707-5a46-48df-bbcf-8d0f8dc2db29,Cookware Set,Cookware,1.0,471.33,2025-01-04,Online,PayPal,0.0
b18f3094-8ceb-4c10-b821-144110c09273,359110d0-d634-4b39-8fef-36111b3742d2,Philips Hue Lights,Smart Home Devices,2.0,126.41,2023-07-20,Online,Apple Pay,0.0
5ec28c17-f835-4673-b4c5-7ff1166b8480,050bfaae-79a2-4089-8957-a9b28dfcc968,Google Pixel 6,Smartphones,2.0,694.93,2022-11-15,"Miami, FL",Credit Card,0.0
8ba00c7e-3da7-451f-a411-2b15f67a77f6,699858ed-d9ea-4fdf-84cd-4301ac91934e,Mattress Topper,Bedding,1.0,160.82,2022-11-21,Online,Credit Card,0.0
ff9e1412-c304-4e09-9f73-eecd1adc3810,3e4fc6c7-0024-4219-99de-65f9649c8b90,Google Nest,Smart Home Devices,1.0,169.31,2022-03-21,Online,Apple Pay,0.0
6300258e-46a8-4e15-8e2b-d7269d74a92f,7d216e24-a8fd-4bfa-ba37-e935c6509ca7,External Hard Drive,Computer Accessories,1.0,106.87,2021-04-28,"Miami, FL",Credit Card,15.0
f0b4e0b1-b5d0-429b-b491-43e2a9d326b1,a90f8cfc-7f9d-4830-b549-7628c71b1a58,Dishwasher,Kitchen Appliances,1.0,986.96,2023-05-21,"Denver, CO",Gift Card,0.0
4ccb3d8c-c261-4255-840f-f3e67f6f2c0f,7fad430a-b4f1-41a3-9629-106c09a77a58,Lenovo Tab,Tablets,2.0,314.33,2023-03-29,"Seattle, WA",Debit Card,0.0
e751dba8-e30a-4922-aedc-7e318d347eb8,ba92cdc0-5484-4931-b4bb-933b68716171,Range Hood,Kitchen Appliances,2.0,897.01,2023-09-04,Online,Credit Card,15.0
6b8956ef-e1ee-4382-a6cb-8aea8fad3a01,4058930b-1ece-43cf-a463-e0ebc063f8e8,Sofa,Furniture,1.0,816.44,2023-11-04,"New York, NY",Debit Card,10.0
b16c769b-e007-470a-895d-f1405a8223a3,6396594e-10b5-456f-a111-dbedd32b2a06,,Smart Home Devices,1.0,61.65,2024-03-22,Online,Debit Card,0.0
305995d2-3fdc-4c52-871b-1b2fab721b1b,a645428d-557c-4df2-a37d-90ec6ebbd7fb,Table Lamp,Home Decor,2.0,24.82,2024-12-14,"Seattle, WA",,0.0
3bdaf7be-242a-40f3-b4e2-ed8b1504a5a7,75637c12-ea43-4a87-be99-53ac6acd22d8,Area Rug,Home Decor,1.0,131.39,2023-04-02,Online,Google Pay,0.0
34ccd0f4-58f3-4b71-829b-e4bf06451efc,4e2e3688-ddfb-4d86-b275-63ed6a0f95dc,Philips Hue Lights,Smart Home Devices,1.0,206.52,2023-08-18,"Miami, FL",Cash,0.0
8ef694f8-9260-4f28-8271-3ea32a3a0382,aeba2e34-3bc5-496c-8520-a8bad74b62d2,Steam Deck,Gaming Consoles,1.0,208.44,2020-11-30,"Denver, CO",Debit Card,0.0
7a3050bc-10ff-42c1-93ba-db86dbd45f71,8c4ecaa2-9cfd-47c2-b573-60b29fae0452,Lenovo ThinkPad,Laptops,3.0,1011.76,2022-03-23,"Atlanta, GA",Cash,20.0
7d768f2b-3a54-43b7-84fc-a6f7cf189559,819c4631-233f-4c17-b9b2-c4febd17a9f3,Xbox Series X,Gaming Consoles,1.0,324.05,2023-08-01,Online,Debit Card,25.0
192a0992-f8bf-48df-8568-e49191e4fd9d,8495d18d-5159-4f02-8de6-f515940ef34f,Area Rug,Home Decor,2.0,279.99,2022-01-20,"Boston, MA",Debit Card,25.0
8e7520bb-ebe9-46ef-8718-be50e918687a,b34a26a4-c236-44ee-aaa3-1025d5082d23,Nintendo Switch,Gaming Consoles,1.0,362.27,2023-08-28,Online,Credit Card,0.0
0ab4cc14-1678-4dfc-af32-683311422298,9a7eb840-5f17-4a36-9535-bd6cb4681578,iPhone 13,Smartphones,1.0,1054.51,2021-05-10,"Los Angeles, CA",Debit Card,15.0
5b8fffc6-6dce-4f38-8235-86b4059bc358,dafd9a0c-c7c3-4f46-845b-05bd62154f24,Electric Range,Kitchen Appliances,1.0,368.72,2024-09-29,Online,Apple Pay,30.0
96006e8a-c71d-4fef-8d79-bdd1c3a03397,b984bc5c-8c26-4e61-9f14-7a70b2ae01a1,External Hard Drive,Computer Accessories,2.0,38.63,2023-12-08,Online,Debit Card,0.0
56150525-0992-49de-a4b3-20fe7256a321,d17f5ba7-50a9-4c5d-8d2c-b6d8c89c5b0b,Dishwasher,Kitchen Appliances,1.0,1098.87,2022-09-24,"Los Angeles, CA",Credit Card,0.0
f17c5e9e-cca2-46d6-b85c-892535f3a6c1,f1030e0a-db69-46f0-b997-e3f5686d22c5,Microwave Oven,Kitchen Appliances,2.0,644.07,2022-06-16,"New York, NY",Debit Card,0.0
f2b0a163-d029-49c8-ac0a-bd5454481b4b,f16deb00-a877-4998-a1e5-6b91ed783290,Range Hood,Kitchen Appliances,2.0,289.11,2024-07-28,"San Francisco, CA",Apple Pay,0.0
060468c2-e23c-4cff-b3ae-5f368d37a7e4,e73a42fa-899b-4209-ad9e-d5150fb8b513,Bookshelf,Furniture,1.0,1266.96,2023-12-11,"Boston, MA",Debit Card,30.0
f2f39cac-1183-4939-9fd2-26ab238a2ffd,6849b045-ecdb-4967-9b4f-635a98378a25,Philips Hue Lights,Smart Home Devices,1.0,157.99,2021-08-04,"Miami, FL",Credit Card,0.0
e8da0ae2-c901-4e63-a3b9-2bdb76bf5dd7,f5e1a155-8902-4c66-87c9-0fb737ced8cf,Philips Hue Lights,Smart Home Devices,1.0,154.33,2024-02-13,Online,Gift Card,0.0
33f1c89e-6224-4c7b-af53-c24289fa096f,3c13602a-a855-4dbc-88dc-aa34e85b7c22,Bed Frame,Furniture,2.0,2121.66,2022-08-07,"San Francisco, CA",Debit Card,0.0
509ca12b-b634-42c6-a666-9d3da11e83e3,d882f89e-a647-4c7f-a0fa-ca83e194e714,Amazon Echo,Smart Home Devices,1.0,173.71,2024-03-13,Online,Debit Card,0.0
5bc7b31e-66a3-4ea7-b274-cddede7ae49b,4b7c9b4f-abd7-41d1-818d-be1cda7314b3,Electric Range,Kitchen Appliances,1.0,411.49,2023-09-12,,Apple Pay,15.0
5424984f-0303-4e12-beb6-9cf2e3476ac5,0ca27bc6-96d0-4bcf-a77f-88ffeef454d1,Throw Pillows,Home Decor,1.0,227.57,2023-10-12,Online,Credit Card,0.0
eecf592a-77c5-41bd-af6d-38e2fc0ae258,3f8c6a06-c190-4942-b48e-61841fdd5172,,Kitchen Appliances,1.0,660.56,2020-12-27,"Seattle, WA",Cash,0.0
c57851c8-797d-4401-8bd1-8b01f93824b4,f3a020be-2e98-468d-affd-2b0388a78026,Vizio SmartCast TV,TVs,1.0,627.12,2024-03-27,,Credit Card,0.0
5b50fa51-0e8d-494b-afb3-7ac35e77051e,726e0e99-5092-4f40-8a96-12737af8c397,Food Processor,Small Kitchen Appliances,2.0,78.07,2022-06-28,Online,Credit Card,0.0
5d883ecc-8237-4ac7-9a3b-92176475ae4a,6c4a3866-0ac0-43be-9591-ed73f48f82c3,Sony Bravia,TVs,1.0,792.81,2022-12-16,Online,PayPal,0.0
67adb732-1612-421e-b7cd-4a4c5a9f7747,af2b5b27-a906-4812-a88d-840e73cbda89,Range Hood,Kitchen Appliances,1.0,773.44,2025-01-18,Online,Debit Card,0.0
71137d25-021b-46d6-98e5-0ff387f903bb,8301523e-c4a9-40ce-b2fe-fcbed7ee47f5,Refrigerator,Kitchen Appliances,1.0,452.04,2024-11-06,Online,Gift Card,10.0
718dcf51-3570-4d60-91d7-a77e44ae5871,60191fc4-d3f5-4e83-8b96-ba0e7dca376b,Range Hood,Kitchen Appliances,2.0,409.6,2023-12-04,"Houston, TX",Debit Card,0.0
d03d5b16-e544-408f-a307-c7d6eb404a56,ccea51cc-3733-4d90-8058-e8300231e4db,,Desktop Computers,1.0,1572.4,2020-12-21,"Boston, MA",Credit Card,0.0
952ea778-7ab6-4d4d-a56c-a6be153967ed,6852f4dd-a4ed-4fa9-9ae7-d3d023a18a8e,Samsung Galaxy S22,Smartphones,1.0,772.11,2023-05-14,"Atlanta, GA",Credit Card,20.0
0b6e9dbf-b3e1-4c2e-a993-2eb614c6678c,5bdf5ff3-b35d-4b12-8ac1-ec7bef721955,OnePlus 10,Smartphones,1.0,909.6,2022-11-13,Online,Credit Card,0.0
81ed21b5-2599-4bc3-8998-6ed95ddc0839,3d3b020d-98c0-443c-830f-e1244a4ebc3b,Curtains,Home Decor,2.0,271.5,2022-12-28,"Miami, FL",Credit Card,25.0
1c0848ab-16ed-4bef-a0b9-085f1c1584b3,c0258f28-5727-4c11-bbfa-226eda85ce3d,Area Rug,Home Decor,2.0,278.77,2024-06-13,Online,PayPal,0.0
a2c008fa-b7f7-4542-b247-cd0f8e0650c8,ee6b050e-62b1-4b0a-9e3a-7760f8bb3833,Throw Pillows,Home Decor,1.0,113.98,2024-08-24,"New York, NY",Apple Pay,0.0
f27dcb2d-0118-446e-b9be-3f00856dbad8,5af32255-3ba4-4aff-a73d-ebe460aa24ba,Table Lamp,Home Decor,1.0,231.89,2023-12-06,"Denver, CO",Debit Card,0.0
82d94d4b-2436-4bf9-922a-a1239340c5cf,d1d07b6c-df1e-465e-a8a0-ec059efb9b38,Smart Thermostat,Smart Home Devices,1.0,233.5,2024-08-14,"New York, NY",Credit Card,25.0
ff67ba2b-4ada-4a50-9e8f-297972240494,6366012a-4b20-4201-821d-0553c7c83c0c,Dell XPS 15,Laptops,1.0,1187.05,2020-11-01,Online,PayPal,0.0
79f0cf8e-2924-4179-99ae-769ad090dfba,baf31541-2c2f-450d-9c4e-dbccd6be3a14,Xiaomi Mi 12,Smartphones,2.0,381.68,2022-08-06,Online,Credit Card,15.0
8d186baf-941b-4127-9c9c-fc8320c55d93,3aa01f66-6c90-412b-89d1-0378cdd5816c,Bed Frame,Furniture,1.0,1053.17,2024-06-22,Online,Credit Card,0.0
b95fc408-49c5-4463-9c6d-0d2a21890931,f86949ea-a936-4c23-8b35-27fc7b539283,HP Spectre,Laptops,1.0,1862.26,2023-11-23,"Denver, CO",Debit Card,0.0
a882479a-0369-4178-a5b0-8c5b67bcd02b,ff25d709-1516-4cb7-bc84-9cd036be1051,Bookshelf,Furniture,1.0,1314.27,2023-11-17,"Houston, TX",Apple Pay,15.0
4fc252c8-94c7-4229-b0d5-2107b0e77fd9,59110bca-7ae1-41fd-803e-370cb34aa780,Smart Thermostat,Smart Home Devices,1.0,70.59,2023-12-18,"Houston, TX",Credit Card,25.0
236f56c9-0fc0-4770-ab90-26fbd6b83b2b,e90fef19-f6a0-4d36-a658-272724c1a9cb,Office Desk,Furniture,1.0,619.6,2023-02-19,"Seattle, WA",Credit Card,0.0
83ff634b-b249-4cf5-ab26-b62d0e0644f3,3d2a8980-557e-42d1-b1ce-207d4ad1e077,Duvet Cover,Bedding,2.0,333.23,2021-12-28,Online,Debit Card,30.0
a080d04c-f06c-4c7a-9a9f-13dfab2ff409,f5cbd667-e279-4df4-8eee-fdd7747a4997,JBL Bluetooth Speaker,Audio Equipment,1.0,309.2,2025-02-21,Online,PayPal,0.0
a52791b9-95e7-4930-989e-54fa4880b020,969c7d15-6007-4a7e-bfd4-6b47b4f479ce,Lenovo ThinkPad,Laptops,1.0,629.72,2021-11-12,"Boston, MA",Debit Card,5.0
ae3cbeff-3f39-4de5-b048-96d875438de8,e4840e54-4068-4990-826b-854655bb28de,Philips Hue Lights,Smart Home Devices,1.0,124.41,2023-12-14,"Houston, TX",Credit Card,0.0
4b753cb4-4e45-4464-8feb-f5b2d1db934b,d20541c0-cf54-402e-a8db-0e701dba5c1d,USB-C Hub,Computer Accessories,1.0,55.26,2023-12-01,Online,,0.0
d91d8c78-ab5f-409d-a711-61fb2bfd51cc,ccb43dc7-3018-4c3c-9828-1fff90463e95,Philips Hue Lights,Smart Home Devices,5.0,141.96,2024-10-10,"Atlanta, GA",Credit Card,0.0
9cd4fdef-9d55-4e15-a756-74ce751d5e74,352fd782-2787-428c-bdb2-fc4582e49b3f,OnePlus 10,Smartphones,1.0,454.76,2024-12-03,"Denver, CO",Credit Card,0.0
d5e86e7c-d130-475d-95d9-1b883df242dc,19439ccb-e099-438c-a8ac-06e465932c10,Range Hood,Kitchen Appliances,1.0,1122.38,2023-11-05,"Boston, MA",Gift Card,0.0
737d0717-6308-441e-85d8-8d43e7651361,d6b3cf4e-49ed-4178-9a47-0a705a38f17e,Samsung Galaxy S22,Smartphones,2.0,1106.14,2024-11-22,"Los Angeles, CA",Credit Card,0.0
e71f9a8b-7bd4-45b0-8ee4-9b9bf72b3125,2bf3e73b-4321-4d5a-9fe4-87ed2ff74a73,Google Pixel 6,Smartphones,2.0,422.6,2020-10-28,Online,Credit Card,0.0
5f57ce0c-fae4-4d94-a4a2-e774dc7bcd3e,456ea747-aba0-45b9-82d6-631445648fb5,Refrigerator,Kitchen Appliances,3.0,224.87,2024-11-07,"New York, NY",PayPal,0.0
0fff1d68-6336-4af5-8c0a-9bb497159bdb,2b4079c7-52cc-4851-89ca-2ef6a4a4376d,Table Lamp,Home Decor,3.0,78.23,2022-07-27,"Miami, FL",Debit Card,0.0
ffabba36-8005-4520-94e1-6ae85d08f3d8,a3530739-97f0-45d3-b732-01f3eb3cb095,Vizio SmartCast TV,TVs,1.0,2144.2,2021-06-13,"Miami, FL",Gift Card,0.0
7c52b99a-e417-494e-94de-6dca43a16bfa,2129cdce-7aee-4d57-8e8d-7e9683062ead,Refrigerator,Kitchen Appliances,1.0,868.38,2023-04-20,Online,Credit Card,20.0
5140f47e-3367-45d6-ae29-c91a3060649b,b2f8e5fc-f825-47db-b832-324eea941884,Google Pixel 6,Smartphones,1.0,1182.7,2021-01-20,"Houston, TX",Debit Card,0.0
29abf93b-7d3e-40ce-9be1-cefbe3c3275e,426e0c42-3382-4ed7-b527-375f073cd0bd,Google Pixel 6,Smartphones,1.0,495.92,2021-08-02,"Chicago, IL",Credit Card,0.0
d8aa32a4-a884-4afd-9046-613fc0aac09f,fe8f8391-14cb-4ddb-9082-6026d435f02b,Curtains,Home Decor,1.0,119.48,2022-12-02,"New York, NY",PayPal,30.0
da12e3e4-c541-4939-9df4-fd957552aebc,760eba10-8441-41b3-a59c-d839b997b5b1,Samsung Galaxy S22,Smartphones,1.0,1291.25,2021-08-16,Online,Credit Card,0.0
3d6cde51-71da-489a-afb1-ca631cde3731,03f2a802-05bb-40c9-9940-792a34f2599f,Wall Art,Home Decor,1.0,22.65,2024-10-25,Online,Debit Card,0.0
8008d408-55d3-4e99-8dd8-d305f030ff33,44d68a31-e259-4a6d-876d-0c66f629f124,Dining Table,Furniture,2.0,662.89,2023-12-25,"Chicago, IL",Cash,0.0
